Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_T3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_T3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_T3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_AMag_T1	Source_AMag_Err_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_AMag_C2	Source_AMag_Err_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_T3	Y(IJ)_T3	X(FITS)_T3	Y(FITS)_T3	RA_T3	DEC_T3	Source-Sky_T3	Source_Error_T3	Source_AMag_T3	Source_AMag_Err_T3	Source_SNR_T3	Peak_T3	Mean_T3	Sky/Pixel_T3	FWHM_T3	Width_T3	X-Width_T3	Y-Width_T3	Angle_T3	Roundness_T3	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_T3	N_Sky_Pixels_T3
AD Leo_2026-01-20_Light_B_r110_calibrated.fits	138	0	61060.46081483783	2461060.460814838	NaN	NaN	0	1.173516	NaN	-20	20	NaN	NaN	3.2902522693224765	5.595399995533385	1.3	8	12	20	2.0804984814222642	0	0.27115530178423	0.0101418702276658	0	0.0026002245708391	205.13952897434118	0	104.28149353912427	21513.027123296284	86.94848016556297	934.5278610553839	785.6870560708616	935.0278610553839	718.8129439291384	10.326495325973989	19.869618635630673	44757.8202608139	98.35855708213104	121.98401753037766	10.818581492167578	0.0052798134180117	366.9154465228846	4274	455.04754836369113	22.37517053206003	733	3.339740523535711	4.173199514217362	4.381718559982382	3.9646804684523427	333.56555958317443	0.9727297121084313	913.5483083430962	853.4166789667896	914.0483083430962	651.0833210332104	10.326761330101657	19.89474148585058	21513.027123296284	86.94848016556297	11.614	0.0043793396369084	247.42269309747851	2014	218.7204424454148	21.96153846153846	3.3487795315974744	4.166248552498407	4.333214680479096	3.9992824245177196	331.10354402532295	0.9774571350535433	932.6734473525092	951.8629213483146	933.1734473525092	552.6370786516854	10.325902368069274	19.928552764721278	5833.371361909729	50.727557073316426	13.03095474892578	0.0103619867314764	114.99413136490627	550	59.30720757766676	20.498644986449865	3.1822367528342443	4.0623349412777205	4.197528287692488	3.9271415948629538	326.9038948680443	0.972872771206239	98.35855708213103	702	98.35855708213101	738
AD Leo_2026-01-20_Light_B_r111_calibrated.fits	139	0	61060.461223714985	2461060.461223715	NaN	NaN	0	1.172487	NaN	-20	20	NaN	NaN	3.1527694376692046	5.486556781727593	1.3	8	12	20	2.091119804747266	0	0.2738702997772324	0.0101788008667023	0	0.0025964825049904	205.43871838458873	0	105.47742927243306	21441.318104154394	86.56726416333295	933.9865079921336	786.1297334663242	934.4865079921336	718.3702665336758	10.326495716722121	19.869659735648955	44836.36492748336	94.56918124666763	121.9120978658615	10.813052712013516	0.0052721428328615	367.77617408254514	4116	474.11180192556947	22.012912482065996	697	3.110431538727402	4.013436896104798	4.204368729437184	3.8225050627724113	359.238643270299	0.990981651680672	913.0900601621763	853.7269128441837	913.5900601621763	650.7730871558163	10.326759950584192	19.894730428673693	21441.318104154394	86.56726416333295	11.614	0.0043747303842497	247.68390582032777	2119	226.72627405146252	21.618978102189782	3.1956150137596397	4.081701777956971	4.30161849760924	3.8617850583047	1.8667948433336825	0.9884063121786674	932.1739989254448	952.0746852374168	932.6739989254448	552.4253147625832	10.325901893069902	19.92850854122676	5872.140216803764	50.37155478538269	13.020137657063518	0.0102450518781343	116.57651310989111	544	62.09359264184901	19.948611111111113	3.152261760520573	3.920019236973835	4.155297653863405	3.684740820084265	6.401229872394425	0.9849550545154958	94.56918124666763	685	94.5691812466676	720
AD Leo_2026-01-20_Light_B_r112_calibrated.fits	140	0	61060.461632210296	2461060.4616322103	NaN	NaN	0	1.171411	NaN	-20	20	NaN	NaN	2.9187219134110105	5.113796012233249	1.3	8	12	20	2.0982394423417	0	0.2701977229727788	0.0101412613380451	0	0.0025419608564104	206.90122977800763	0	106.29499753758249	21471.19213579282	86.03866494322006	934.0617367020863	786.4305855777303	934.5617367020863	718.0694144222697	10.326497014730553	19.869652113804865	45051.70221341742	82.15550565599858	121.74519428036241	10.809362383594783	0.005234965623495	370.04912168992524	4607	548.3710659886611	22.09857142857143	700	2.8849729560207336	3.995961309186171	3.963319313435187	4.028603304937156	283.40541444382393	0.9996649606080238	913.0999115464626	854.1558766700925	913.5999115464626	650.3441233299075	10.326762354523941	19.894771724208283	21471.19213579282	86.03866494322006	11.614	0.0043420330871575	249.55282778925516	2118	261.34818311139077	21.97730496453901	3.047280385408486	4.019297677295233	4.064085561724811	3.974509792865655	332.8856623250414	0.9985467943751504	932.2480865224626	952.5185560053981	932.7480865224626	551.9814439946019	10.325902512741555	19.928553626605638	5801.467224602256	49.380315915688634	13.034795788030754	0.0101666198133464	117.48542140774498	670	70.61568397977067	20.635431918008784	2.8239123988038126	3.774408630955329	3.773662845378269	3.7751544165323887	314.7171235379135	0.9983982458815108	82.15550565599858	705	82.15550565599855	683
AD Leo_2026-01-20_Light_B_r113_calibrated.fits	141	0	61060.462040925864	2461060.462040926	NaN	NaN	0	1.170383	NaN	-20	20	NaN	NaN	2.974673707155836	5.289241523587919	1.3	8	12	20	2.109267432915324	0	0.2746029472205482	0.010256047321487	0	0.0025897510327769	205.66085225604323	0	106.03449665433801	21324.618112124343	86.07630731430777	934.1640423789498	786.6928040211704	934.6640423789498	717.8071959788296	10.32649438990992	19.86960256845031	44979.32250326013	87.88943450752073	121.93913447948735	10.803670881997736	0.0052664621903903	368.866998238589	5261	511.77166806564486	22.79501385041551	722	3.008062171442686	3.83852573546179	3.935524889146353	3.7415265817772267	329.2427914786016	0.9887852565054286	913.1090651558073	854.5068293174038	913.6090651558073	649.9931706825962	10.326761805297133	19.89475423762586	21324.618112124343	86.07630731430777	11.614	0.0043737267410808	247.7408566593995	2247	242.63005253833538	22.02288984263233	2.8128103400119775	3.9689503895937834	4.104841819892703	3.833058959294864	327.0427085230532	0.9719103723630236	932.2445122703169	952.8765764698917	932.7445122703169	551.6234235301083	10.325902445560626	19.928531571029815	5855.802981942028	49.91144004342883	13.017237014846192	0.0101914798574533	117.3238635640805	611	66.62692751130336	20.440107671601616	3.103148610012844	4.073575410999905	4.165575268471529	3.9815755535282813	320.8629431929438	0.9506524553794548	87.88943450752073	699	87.88943450752073	743
AD Leo_2026-01-20_Light_B_r114_calibrated.fits	142	0	61060.46244968753	2461060.4624496875	NaN	NaN	0	1.169325	NaN	-20	20	NaN	NaN	2.790999376208808	4.791045635563964	1.3	8	12	20	2.0933113368639256	0	0.2761342658989722	0.0101136544580235	0	0.0025403720251823	206.97872816914747	0	108.69835723338943	21300.22604094484	85.20239913525619	933.9466389737963	786.7252987380728	934.4466389737963	717.7747012619272	10.326495828796661	19.86963350339447	44588.004649274044	72.11248936453988	120.81624231907512	10.811915436288343	0.0052330102279317	369.05637680335514	5642	618.3118214637512	22.477115117891817	721	2.895493576150705	3.570065057446027	3.633472838617365	3.5066572762746886	334.8547849557212	0.9969107139958996	912.9372269740464	854.5319851784528	913.4372269740464	649.9680148215472	10.326762108279409	19.894791147461287	21300.22604094484	85.20239913525619	11.614	0.0043343579220662	249.99561347012525	2789	295.3749929955805	21.836940836940837	2.6106470071074614	3.603319218583201	3.654283167309919	3.5523552698564824	334.47738471220475	0.9979764648922835	932.0558977105369	952.8096947935368	932.5558977105369	551.6903052064632	10.325903395530567	19.928552198026363	5881.722281298473	48.727939590833735	13.011199244471474	0.0099428583000153	120.70533518730781	758	81.56315685574863	20.463347164591976	2.8668575453682568	3.769411136384493	3.768503153066477	3.770319119702509	314.75044894313373	0.9969412351361973	72.11248936453988	693	72.1124893645399	723
AD Leo_2026-01-20_Light_B_r115_calibrated.fits	143	0	61060.46285865735	2461060.4628586574	NaN	NaN	0	1.168294	NaN	-20	20	NaN	NaN	2.8842757725556303	5.022088333391958	1.3	8	12	20	2.0967861296082844	0	0.2771634769129444	0.0101681812894617	0	0.0025686504172247	206.21053755024903	0	107.90237357888535	21285.73673255994	85.53562866275452	934.5715858262467	786.1542777571482	935.0715858262467	718.3457222428518	10.326493135648459	19.869668281408327	44631.637539325246	79.23527456457606	121.15560572791802	10.810114662353312	0.0052524575433144	368.38276917665337	5767	563.2799000772169	22.69709543568465	723	2.9518728113078554	3.716864092100595	3.7921137809116563	3.6416144032895335	352.03738168614467	0.9982284531900172	913.5375502185867	853.7957242699256	914.0375502185867	650.7042757300744	10.326760463639113	19.894770647543265	21285.73673255994	85.53562866275452	11.614	0.0043542318263178	248.85228606297207	2658	268.6396538603808	21.873038516405135	2.7666445142284677	3.780666066906903	3.809370159898699	3.7519619739151073	325.3462272622177	0.9981535111155908	932.6522230819594	952.2105666156202	933.1522230819594	552.2894333843798	10.325901149852257	19.92858522603111	5899.62880144989	49.26849392549253	13.00715999810344	0.0100158683667467	119.74445190818591	777	74.45710050063299	20.049928673323823	2.934309992130567	3.93403863670567	3.9879506747095474	3.8801265987017928	37.71210376727135	0.9881433742739885	79.23527456457603	701	79.23527456457607	701
AD Leo_2026-01-20_Light_B_r116_calibrated.fits	144	0	61060.46326717595	2461060.463267176	NaN	NaN	0	1.167286	NaN	-20	20	NaN	NaN	2.8962701620274403	4.827916513131321	1.3	8	12	20	2.09676505441618	0	0.2812018556344395	0.0101645989281016	0	0.0025756964266377	206.2811399886468	0	109.17507697190648	21193.33741821906	85.10836554955404	934.4698370226222	785.6097938926334	934.9698370226222	718.8902061073666	10.32649581512835	19.86964453488249	44437.44928497255	73.22668528211437	120.67036379886487	10.810125575347138	0.0052506641604367	368.25487125439963	6036	606.847751113847	22.607094133697135	733	2.8635641472925455	3.6799859195495532	3.742133903482363	3.6178379356167434	344.2661139241099	0.9984327318931242	913.525283976514	853.3351541253237	914.025283976514	651.1648458746763	10.326760795144622	19.89475848885017	21193.33741821906	85.10836554955404	11.614	0.0043513763974207	249.01591378675127	2801	289.42095817350264	22.17974322396576	2.928298040848583	3.770465126206702	3.8440815037131535	3.696848748700251	11.573331284131985	0.9981978832165873	932.5666666666667	951.6068502130449	933.0666666666667	552.8931497869551	10.325904304011981	19.928508628072024	5959.605809090001	49.06154967979521	12.991454544397795	0.009899639523604	121.47202540453623	792	81.38571049788642	20.43213296398892	2.8969482979411927	3.4259392883846225	3.5551303923383	3.2967481844309448	351.8373658657799	0.9938414646713544	73.22668528211436	701	73.22668528211437	722
AD Leo_2026-01-20_Light_B_r117_calibrated.fits	145	0	61060.46367560187	2461060.463675602	NaN	NaN	0	1.166255	NaN	-20	20	NaN	NaN	2.850456029961022	4.902065829449637	1.3	8	12	20	2.098014233941543	0	0.2746893364411533	0.0101504536452432	0	0.0025389577259016	206.6916718470749	0	108.18980309867344	21267.291289488363	85.23036069630629	934.0352862377019	786.3171360899343	934.5352862377019	718.1828639100657	10.326496557442416	19.869685017952303	44619.07984272758	75.49325496721394	120.93954672702532	10.809478924172529	0.0052402603962616	368.9370520251581	5568	591.0339918725886	22.018840579710144	690	2.9370755586311965	3.6944517252323656	3.752511856992169	3.636391593472563	340.7596980450457	0.9983886904173013	913.0786021687245	854.0576502428354	913.5786021687245	650.4423497571646	10.326761586164384	19.8948120271866	21267.291289488363	85.23036069630629	11.614	0.0043424785482103	249.52717688557246	2425	281.71114490591975	21.370786516853933	2.8356462235315663	3.776086859036372	3.810819983951168	3.7413537341215766	325.77958933426254	0.9974940907195466	932.2571078764794	952.3805398805399	932.7571078764794	552.1194601194601	10.325901171366159	19.928581374970307	5841.898132210279	48.65730857115142	13.016895499379562	0.0099893810899013	120.06208941186485	800	77.38304746228472	19.67983651226158	2.778646307720304	3.7321475964653867	3.5295809141026715	3.9347142788281015	86.53116650474993	0.9881120639506671	75.49325496721397	712	75.49325496721396	734
AD Leo_2026-01-20_Light_B_r118_calibrated.fits	146	0	61060.46408452513	2461060.464084525	NaN	NaN	0	1.165253	NaN	-20	20	NaN	NaN	2.8175812844173804	4.643880491815124	1.3	8	12	20	2.0932723702622695	0	0.269779938064817	0.0100451589949712	0	0.0024782436949613	208.38618595387072	0	108.85932590621641	21468.126337857295	85.2483031422329	933.3223466441299	785.6979000718136	933.8223466441299	718.8020999281864	10.326495423666495	19.869617862429674	44938.6357043364	67.75041228160028	121.08502551528939	10.811935647254208	0.0051977505041841	371.13289205742456	6134	663.2968596198621	22.083453237410072	695	2.8042610370697787	3.5575977854639698	3.68014160734084	3.4350539635871	0.32249996301282	0.9952646268607822	912.3509630506782	853.4544308541447	912.8509630506782	651.0455691458553	10.326761055419846	19.894752215503356	21468.126337857295	85.2483031422329	11.614	0.0043028387271723	251.83054144829964	2880	316.87078520830823	21.527659574468085	2.8728749192494005	3.5946543424188944	3.7625197645821804	3.4267889202556088	348.87505966898505	0.989861248181485	931.4189632889727	951.767127491198	931.9189632889727	552.732872508802	10.325903748476769	19.928524661463626	5791.669793794808	47.975667834360536	13.03647587342546	0.009928222959018	120.72098326574562	794	85.48538080804735	20.02777777777778	2.7756078969329616	3.463136835657613	3.27398591688111	3.652287754434116	285.2927016050744	0.9839943445594765	67.75041228160029	705	67.75041228160028	720
AD Leo_2026-01-20_Light_B_r119_calibrated.fits	147	0	61060.464493275154	2461060.464493275	NaN	NaN	0	1.164267	NaN	-20	20	NaN	NaN	2.8615466946100376	4.918470164572675	1.3	8	12	20	2.09911454031565	0	0.2762523954921396	0.0101465141446716	0	0.0025483365132486	206.8803640724226	0	108.40499049317937	21300.820678150016	85.29045659257504	933.3623041324998	786.1706524518752	933.8623041324998	718.3293475481248	10.326493473560621	19.86965570614727	44712.862406160966	75.99936354418969	121.07208038037501	10.808909657629462	0.0052354923448903	369.30778975371953	5288	588.3320638621237	21.982857142857142	700	2.903742222696257	3.7214229811978914	3.7549937319527578	3.6878522304430246	329.722449721199	0.9986532289761879	912.4084910884399	853.7951658203597	912.9084910884399	650.7048341796403	10.326758898326213	19.89474335815732	21300.820678150016	85.29045659257504	11.614	0.0043387076999844	249.74447938416077	2656	280.2763034425242	21.16951566951567	2.9122657004759898	3.826165565903251	3.8044405415884794	3.8478905902180225	301.22868445415713	0.9993969220425831	931.5125012670203	952.1895766345124	932.0125012670203	552.3104233654876	10.325900324136482	19.92854467786018	5884.402738287444	48.901381777506366	13.010734868384667	0.0099696426085218	120.33203407340422	765	77.42700022567908	19.972037283621837	2.768632160657865	3.787999294191227	3.761425644645022	3.814572943737432	53.81325799661248	0.9978533728548569	75.99936354418968	702	75.99936354418972	751
AD Leo_2026-01-20_Light_B_r120_calibrated.fits	148	0	61060.46490201354	2461060.4649020135	NaN	NaN	0	1.163275	NaN	-20	20	NaN	NaN	2.812062524928901	4.817420343921343	1.3	8	12	20	2.0767441172449628	0	0.2749773565136024	0.0100443322207386	0	0.0025313734736126	206.7578084441592	0	108.62773090577329	21299.396556455435	85.1754590181924	933.1768482335115	785.8838065927935	933.6768482335115	718.6161934072065	10.326493934723812	19.869678212241023	44233.396499486444	72.9086333078179	120.33422214343176	10.820542527697526	0.0052385882067408	367.58783753770956	5536	606.6962785152544	21.983098591549297	710	2.8566427575525584	3.647755211460855	3.6740208507766	3.6214895721451104	27.85412710963117	0.9993467265466572	912.2029682965358	853.5780058702722	912.7029682965358	650.9219941297278	10.326759715124613	19.89479407015308	21299.396556455435	85.1754590181924	11.614	0.004333158581827	250.0649459594477	2903	292.13819530164665	21.502057613168724	2.783133444955995	3.6450514225820507	3.6919372679213547	3.5981655772427468	25.456742466502572	0.9983356995152654	931.3175386080686	951.7980294761609	931.8175386080686	552.7019705238391	10.325901473023205	19.92853858379347	5856.851760429041	48.563928466509545	13.015757668570515	0.0099492933040853	120.60086457931465	817	80.33138868070131	19.820659971305595	2.796411372278149	3.7686264948783585	3.7511657518897583	3.7860872378669588	47.670657551431425	0.9900914998628885	72.90863330781787	729	72.90863330781785	697
AD Leo_2026-01-20_Light_B_r121_calibrated.fits	149	0	61060.46531084459	2461060.4653108446	NaN	NaN	0	1.1623	NaN	-20	20	NaN	NaN	2.7352344439205667	4.4774535891143605	1.3	8	12	20	2.105786908219749	0	0.2751441804175824	0.0101540180055746	0	0.0025065883443047	207.38459465638664	0	109.76839537403532	21164.50279081603	84.51562616847994	933.1300070924173	785.158459034674	933.6300070924173	719.341540965326	10.326494352540417	19.86964214754705	44567.93289588073	62.9813634851972	120.45767486940552	10.805463946678083	0.0052227934454832	369.98832116093195	6165	707.636837782271	22.463087248322147	745	2.7595696220161456	3.5430530157600826	3.5877482643740817	3.498357767146083	331.00601735892997	0.9977354710639891	912.1770719122864	852.8698460561816	912.6770719122864	651.6301539438184	10.32675948133095	19.894764246269318	21164.50279081603	84.51562616847994	11.614	0.0043270067675754	250.42117949437048	2980	336.0438964740803	21.969565217391306	2.766886646701489	3.501858213468042	3.5998982579318946	3.4038181690041887	339.0621438001708	0.9943538865389474	931.2266211604095	951.2295850066935	931.7266211604095	553.2704149933065	10.325902112031844	19.928560449325666	5823.289774324712	47.682582101028714	13.015099171326678	0.0098463720482423	122.12614161679552	839	92.46052247969175	19.966804979253112	2.6792470630440652	3.2807097432654944	3.144938683342548	3.4164808031884406	283.77082774587063	0.9913159240135742	62.9813634851972	690	62.98136348519719	723
AD Leo_2026-01-20_Light_B_r122_calibrated.fits	150	0	61060.46571936319	2461060.465719363	NaN	NaN	0	1.161324	NaN	-20	20	NaN	NaN	2.864793165048681	5.009875637588706	1.3	8	12	20	2.09582437965233	0	0.2758197739830128	0.0101295401737343	0	0.0025517345441786	206.902222974224	0	108.0910922385161	21386.543227908554	85.64879797867698	933.2924779497421	785.615881845961	933.7924779497421	718.884118154039	10.326492906313401	19.869644533950126	44822.43869353918	78.8503750386593	121.28109416432281	10.810612780059744	0.0052349405544859	369.5748212232453	5907	568.4492771475511	21.782312925170068	735	2.8745359609199816	3.5978419335015728	3.720658328458331	3.4750255385448146	2.8559105724992944	0.995303220161666	912.3303201882053	853.3708703950991	912.8303201882053	651.1291296049009	10.326758122921232	19.894772599437196	21386.543227908554	85.64879797867698	11.614	0.0043394712466356	249.70044802301746	2837	271.22944205938165	21.596931659693166	2.8633885330733957	3.6258898829090875	3.712901532952795	3.5388782328653803	3.5436333412312915	0.9976635980115434	931.4225036390102	951.6785111365245	931.9225036390102	552.8214888634755	10.325900011908091	19.92853533276773	5898.831519399671	49.19463839909842	13.012436504357403	0.0099984617088568	119.90801663271861	763	74.81044340635734	19.966759002770083	2.8564550011526664	3.901158424338972	4.127691609947427	3.674625238730517	13.652419061075456	0.9830323772904609	78.8503750386593	717	78.85037503865928	722
AD Leo_2026-01-20_Light_B_r123_calibrated.fits	151	0	61060.46612777747	2461060.4661277775	NaN	NaN	0	1.160352	NaN	-20	20	NaN	NaN	2.8462756448111146	4.717992489931588	1.3	8	12	20	2.089692411891337	0	0.2760772776365273	0.0100654352239962	0	0.0025305851746896	207.61073568974535	0	109.0962202726055	21358.34850886612	85.11549303994798	933.3795107931055	786.2885803669424	933.8795107931055	718.2114196330576	10.326494161567489	19.869668228181517	44632.378809508176	69.93013444200214	120.75111831270138	10.81379408573805	0.0052171181378136	369.6229023231618	5966	638.2424281841596	22.042758620689654	725	2.810727435542529	3.572814486653388	3.6082931106151164	3.5373358626916596	328.62256894767074	0.9981183524902453	912.3861400681914	853.9220599482828	912.8861400681914	650.5779400517172	10.326760818017474	19.89475948595557	21358.34850886612	85.11549303994798	11.614	0.0043181860194549	250.93373422441226	2609	305.4241019167506	21.239193083573486	2.916982719862033	3.723861810486853	3.7548524420945917	3.692871178879114	321.8055126357169	0.9949982479235974	931.4958361359342	952.298240737713	931.9958361359342	552.201759262287	10.325902249216012	19.9285508084099	5896.554711139941	48.67371016289804	13.01142334054743	0.0099067626134663	121.14454993066548	812	84.32065458175776	20.743697478991596	2.811116779028781	3.518630199507837	3.379792463821243	3.6574679351944313	75.23630862883614	0.9917999226782568	69.93013444200209	694	69.9301344420021	714
AD Leo_2026-01-20_Light_B_r124_calibrated.fits	152	0	61060.46653619176	2461060.4665361918	NaN	NaN	0	1.159394	NaN	-20	20	NaN	NaN	2.8612670772518087	4.67161649328865	1.3	8	12	20	2.0797700493041886	0	0.2782071262022934	0.0100633262829061	0	0.002539146257665	206.66825171285063	0	109.56719226490341	21200.489086870133	84.8122060826952	932.9477697209404	786.1055531824006	933.4477697209404	718.3944468175994	10.326495470675107	19.869615850859827	44092.14223347281	68.56212014654635	120.01557337233989	10.8189617008611	0.0052408528040143	367.38683984519275	5833	643.0977067107783	22.16119828815977	701	2.8219080724008965	3.56059046803058	3.6732110335961035	3.447969902465056	340.2178121460023	0.9932798942400552	911.9954344570656	853.7667733877494	912.4954344570656	650.7332266122506	10.326760856760364	19.89471232939023	21200.489086870133	84.8122060826952	11.614	0.0043348048486121	249.969786969093	2727	309.2157745640843	21.541478129713425	2.8780318033963486	3.5440241067970564	3.645711989467838	3.442336224126275	334.1674235257818	0.9914542925109143	931.1548991354467	952.2289363562551	931.6548991354467	552.2710636437449	10.325900571435428	19.92852676335374	5898.127142941223	48.38440747146152	13.003079374656702	0.0098643714889429	121.90140276947906	791	86.02603201789012	19.980198019801982	2.883861355958181	3.340769066424052	3.4617304229867902	3.219807709861313	28.59043859216471	0.9821950029455757	68.56212014654633	663	68.56212014654632	707
AD Leo_2026-01-20_Light_B_r125_calibrated.fits	153	0	61060.46694488404	2461060.466944884	NaN	NaN	0	1.158424	NaN	-20	20	NaN	NaN	2.8238506073899763	4.82569657110941	1.3	8	12	20	2.106139976631112	0	0.2774840663440783	0.010206770035599	0	0.0025551580973154	206.3473527164188	0	108.59761148854959	21159.5940633605	84.99587175293847	932.9063955931931	786.4486770972065	933.4063955931931	718.0513229027935	10.3264962906313	19.869676176985234	44565.066946129904	73.15935950217742	120.82132950456777	10.805281921126191	0.0052489833936946	368.85098954688357	5891	609.1505891984132	22.441504178272982	718	2.726742162606144	3.611659975182827	3.74319439205646	3.4801255583091937	7.774800469573088	0.9942988610390383	911.992749227532	854.1852660841938	912.492749227532	650.3147339158062	10.326760286531375	19.89480235580823	21159.5940633605	84.99587175293847	11.614	0.0043525525127224	248.94849157928627	2475	289.2260704213892	21.839595375722542	2.9497028417879303	3.5587458950301545	3.7168120031137297	3.4006797869465792	1.0527210627214152	0.992129211146999	931.1597149808829	952.4480601741884	931.6597149808829	552.0519398258116	10.325900393259003	19.928557424431645	5871.450202891289	48.65071238259083	13.005904874574131	0.0099520401205162	120.68580120097745	697	80.25562611324581	19.914772727272727	2.7951068177758542	3.505416979385719	3.676216461236141	3.334617497535297	349.78938672906247	0.9892384887157839	73.15935950217744	692	73.15935950217744	704
AD Leo_2026-01-20_Light_B_r126_calibrated.fits	154	0	61060.467353066895	2461060.467353067	NaN	NaN	0	1.157472	NaN	-20	20	NaN	NaN	2.8079369469023434	4.793250625144251	1.3	8	12	20	2.084392080172307	0	0.2717133742733859	0.0101103376502841	0	0.0025280885541555	206.1644380505657	0	107.47779140361457	21152.31895380946	84.87297266176174	932.692721167646	786.7122353597712	933.192721167646	717.7877646402288	10.326496641866697	19.869665221006805	44089.72610459901	72.17888150096584	120.15913511716566	10.816551464103817	0.0052536291847051	366.9277917289241	5928	610.8396969826837	22.390581717451525	722	2.811164252455373	3.7041123510818244	3.779583231482644	3.628641470681005	335.74232486303015	0.9962188494637424	911.7357890800299	854.3831837967487	912.2357890800299	650.1168162032513	10.326762060910529	19.894765763803584	21152.31895380946	84.87297266176174	11.614	0.0043477634183397	249.22326024924686	3006	293.05412489006807	21.53772290809328	2.8603418161764225	3.6988968341221486	3.7725784778932328	3.6252151903510645	340.3362207197732	0.9973494920648854	930.8864409084728	952.6967701220104	931.3864409084728	551.8032298779896	10.325902534621143	19.928532769192152	5747.367956646464	48.24679660207928	13.028722460541777	0.0100552525752484	119.12434319833727	812	79.62672511861462	20.281207133058984	2.7523047720752363	3.5758738132382613	3.509185887110854	3.642561739365668	295.8939362103769	0.996366679855988	72.17888150096582	729	72.17888150096584	729
AD Leo_2026-01-20_Light_B_r127_calibrated.fits	155	0	61060.46776192123	2461060.467761921	NaN	NaN	0	1.156537	NaN	-20	20	NaN	NaN	2.7161717307513924	4.550315981734254	1.3	8	12	20	2.0807782815480107	0	0.2700225042315082	0.0100510262552843	0	0.0024861283336413	207.02147509106817	0	108.61165152968013	21202.60548402608	84.67214954524998	932.4166721102655	785.7713951306905	932.9166721102655	718.7286048693095	10.326495245331794	19.869651479723974	44117.92100339221	65.04785566625783	119.8924715859929	10.818435484514456	0.0052319322867435	367.9790767491904	6953	678.2378996434379	21.815977175463622	701	2.7115114793411843	3.4181304607331207	3.367421519666414	3.4688394017998267	297.6704097206391	0.9972791544147477	911.4676937948344	853.4624393908352	911.9676937948344	651.0375606091648	10.326760231723844	19.894761119746637	21202.60548402608	84.67214954524998	11.614	0.0043272296010561	250.4082581805144	3588	325.95394985517527	22.00398406374502	2.7561018358235323	3.373695900332714	3.371981528284027	3.3754102723814	313.9309494548378	0.9992579238880376	930.5711933511055	951.7797113071372	931.0711933511055	552.7202886928628	10.325901625060485	19.92853256105919	5725.180629029432	47.49592103929281	13.035500098340663	0.0099507595147614	120.54046966039584	908	88.01490180404586	19.837047353760447	2.68090187708946	3.671684250794958	3.6868889871536332	3.6564795144362825	319.83165254163356	0.9975656228503612	65.04785566625782	753	65.04785566625783	718
AD Leo_2026-01-20_Light_B_r128_calibrated.fits	156	0	61060.468170451	2461060.468170451	NaN	NaN	0	1.155593	NaN	-20	20	NaN	NaN	3.013351303826017	5.211399746972876	1.3	8	12	20	2.044968215630996	0	0.2698257774134454	0.0099378958884283	0	0.0025434778745684	205.77476747488925	0	106.08536449692377	21463.01483306683	86.10482623803807	932.387516130375	786.2226894542397	932.887516130375	718.2773105457603	10.326495905063442	19.86965781540111	43891.183145238276	85.32153257429036	120.37839100763395	10.83728359430461	0.0052635537757989	364.61014952804	4860	514.4209418299157	22.4013698630137	730	2.923780111236706	3.7949687528553717	3.958767391804123	3.6311701139066206	347.32162516422744	0.9909084374411441	911.401334349981	853.895170134223	911.901334349981	650.604829865777	10.326762133880543	19.89475862400321	21463.01483306683	86.10482623803807	11.614	0.0043470175678445	249.26610703251416	2368	251.5544925822652	21.544179523141654	3.076602757692249	3.803031265605913	4.00087077542999	3.6051917557818363	340.22768871014597	0.981893905326642	930.526900006184	952.2710471988914	931.026900006184	552.2289528011086	10.325903201467748	19.928544224396195	5791.274662968569	49.39998568108644	13.036291407475227	0.0101866159044788	117.23231460744834	709	67.87588652285453	20.03085553997195	3.039671042549096	3.8597451823997853	4.066668941164829	3.6528214236347423	350.0066622391792	0.9870572824213483	85.32153257429039	713	85.32153257429036	713
